Brand,Store Number,Store Name,Ownership Type,City,State/Province,Country,Timezone,Longitude,Latitude
Starbucks,28796-251149,L Street & East Broadway,Company Owned,South Boston,MA,US,GMT-05:00 America/New_York,-71.04,42.34
Starbucks,16764-160204,South Boston/ West Broadway T,Company Owned,South Boston,MA,US,GMT-05:00 America/New_York,-71.06,42.34
Starbucks,880-2009,South Brookline,Company Owned,South Brookline,MA,US,GMT-05:00 America/New_York,-71.15,42.3
Starbucks,73943-98784,Stop & Shop-South Dennis #461,Licensed,South Dennis,MA,US,GMT-05:00 America/New_York,-70.16,41.71
Starbucks,2950-93382,"Southborough, Route 9",Company Owned,Southborough,MA,US,GMT-05:00 America/New_York,-71.52,42.29
Starbucks,9985-99242,"Springfield, E. Columbus Blvd",Company Owned,Springfield,MA,US,GMT-05:00 America/New_York,-72.59,42.1
Starbucks,76965-136618,Target Stoughton T-2258,Licensed,Stoughton,MA,US,GMT-05:00 America/New_York,-71.07,42.15
Starbucks,7301-1001,Sudbury Route 20,Company Owned,Sudbury,MA,US,GMT-05:00 America/New_York,-71.43,42.36
Starbucks,28505-250707,"Sutton, Pleasant Valley Crossing",Company Owned,Sutton,MA,US,GMT-05:00 America/New_York,-71.74,42.16
Starbucks,25609-239096,Price Chopper Sutton # 244,Licensed,Sutton,MA,US,GMT-05:00 America/New_York,-71.74,42.16
Starbucks,802-2043,"Swampscott, Vinin Sq.",Company Owned,Swampscott,MA,US,GMT-05:00 America/New_York,-70.9,42.48
Starbucks,15780-156769,Target Swansea T-2607,Licensed,Swansea,MA,US,GMT-05:00 America/New_York,-71.21,41.75
Starbucks,7726-45399,Taunton Depot,Company Owned,Taunton,MA,US,GMT-05:00 America/New_York,-71.07,41.88
Starbucks,15819-163004,Target Taunton T-1189,Licensed,Taunton,MA,US,GMT-05:00 America/New_York,-71.07,41.88
Starbucks,835-2031,Waban,Company Owned,Waban,MA,US,GMT-05:00 America/New_York,-71.23,42.33
Starbucks,10378-100735,"Walpole, Rt. 1",Company Owned,Walpole,MA,US,GMT-05:00 America/New_York,-71.22,42.14
Starbucks,23761-166164,Trapelo & Lexington,Company Owned,Waltham,MA,US,GMT-05:00 America/New_York,-71.23,42.41
Starbucks,20891-200044,"Waltham, Market Place Drive",Company Owned,Waltham,MA,US,GMT-05:00 America/New_York,-71.26,42.38
Starbucks,76837-98029,Target Wareham T-2292,Licensed,Wareham,MA,US,GMT-05:00 America/New_York,-70.75,41.78
Starbucks,7382-1553,Watertown - Mt. Auburn,Company Owned,Watertown,MA,US,GMT-05:00 America/New_York,-71.18,42.37
Starbucks,3773-129826,Target Watertown T-1442,Licensed,Watertown,MA,US,GMT-05:00 America/New_York,-71.16,42.36
Starbucks,7314-1045,"Wayland, Main street",Company Owned,Wayland,MA,US,GMT-05:00 America/New_York,-71.36,42.32
Starbucks,19256-195070,Price Chopper Webster # 240,Licensed,Webster,MA,US,GMT-05:00 America/New_York,-71.86,42.06
Starbucks,10962-103184,"Wellesley, Linden Square",Company Owned,Wellesley,MA,US,GMT-05:00 America/New_York,-71.29,42.3
Starbucks,868-2003,Downtown Wellesley,Company Owned,Wellesley,MA,US,GMT-05:00 America/New_York,-71.3,42.3
Starbucks,7808-66124,West Roxbury- Roche Bros.,Company Owned,West Roxbury,MA,US,GMT-05:00 America/New_York,-71.15,42.29
Starbucks,73864-124944,Roche Bros - Westboro #119,Licensed,Westboro,MA,US,GMT-05:00 America/New_York,-71.61,42.27
Starbucks,15679-156774,Target Westborough T-1496,Licensed,Westborough,MA,US,GMT-05:00 America/New_York,-71.65,42.28
Starbucks,7742-63399,"Westborough, Route 9",Company Owned,Westborough,MA,US,GMT-05:00 America/New_York,-71.61,42.28
Starbucks,9834-98594,"Westfield, East Main St",Company Owned,Westfield,MA,US,GMT-05:00 America/New_York,-72.73,42.11
Starbucks,9913-98595,Westford Valley Marketplace,Company Owned,Westford,MA,US,GMT-05:00 America/New_York,-71.42,42.57
Starbucks,7228-557,RT 109/Westwood,Company Owned,Westwood,MA,US,GMT-05:00 America/New_York,-71.22,42.22
Starbucks,24730-220989,Target Westwood T-2649,Licensed,Westwood,MA,US,GMT-05:00 America/New_York,-71.2,42.22
Starbucks,22915-226044,"University Station, Westwood",Company Owned,Westwood,MA,US,GMT-05:00 America/New_York,-71.15,42.21
Starbucks,7374-762,"Weymouth, Route 18",Company Owned,Weymouth,MA,US,GMT-05:00 America/New_York,-70.96,42.17
Starbucks,11757-104252,Wilmington Crossing,Company Owned,Wilmington,MA,US,GMT-05:00 America/New_York,-71.18,42.56
Starbucks,23501-214246,Target Wilmington T-2729,Licensed,Wilmington,MA,US,GMT-05:00 America/New_York,-71.16,42.58
Starbucks,876-2005,Winchester,Company Owned,Winchester,MA,US,GMT-05:00 America/New_York,-71.14,42.45
Starbucks,9984-98936,"Woburn, Commerce Way",Company Owned,Woburn,MA,US,GMT-05:00 America/New_York,-71.14,42.52
Starbucks,15489-156767,Target Woburn T-1266,Licensed,Woburn,MA,US,GMT-05:00 America/New_York,-71.14,42.52
Starbucks,7812-76680,"Woburn, West Cummings Park",Company Owned,Woburn,MA,US,GMT-05:00 America/New_York,-71.13,42.5
Starbucks,7862-83020,West Boylston St. & Grove St.,Company Owned,Worcester,MA,US,GMT-05:00 America/New_York,-71.81,42.29
Starbucks,19912-202865,Target Worcester T-1348,Licensed,Worcester,MA,US,GMT-05:00 America/New_York,-71.77,42.3
Starbucks,9986-99241,"Worcester, East Central Street",Company Owned,Worcester,MA,US,GMT-05:00 America/New_York,-71.79,42.27
Starbucks,14363-116924,412 Constant Friendship Blvd,Company Owned,Abingdon,MD,US,GMT-05:00 America/New_York,-76.32,39.46
Starbucks,76135-88984,Target Abingdon T-1871,Licensed,Abingdon,MD,US,GMT-05:00 America/New_York,-76.32,39.46
Starbucks,2829-91070,Manokeek,Company Owned,Accokeek,MD,US,GMT-05:00 America/New_York,-77.02,38.66
Starbucks,75346-100076,Andrews Air Force Base,Licensed,Andrews AFB,MD,US,GMT-05:00 America/New_York,-76.88,38.82
Starbucks,10963-102726,1901 West Street,Company Owned,Annapolis,MD,US,GMT-05:00 America/New_York,-76.52,38.98
Starbucks,7707-44980,Annapolis Mall Central Hall,Company Owned,Annapolis,MD,US,GMT-05:00 America/New_York,-76.54,38.99
Starbucks,74294-77463,Safeway-Annapolis #2629,Licensed,Annapolis,MD,US,GMT-05:00 America/New_York,-76.55,38.99
Starbucks,74180-17923,Safeway-Annapolis #1460,Licensed,Annapolis,MD,US,GMT-05:00 America/New_York,-76.52,38.97
Starbucks,75944-95982,Maryland Inn Hotel,Licensed,Annapolis,MD,US,GMT-05:00 America/New_York,-76.49,38.98
Starbucks,76946-136668,Target Annapolis T-2271,Licensed,Annapolis,MD,US,GMT-05:00 America/New_York,-76.55,38.99
Teavana,28438-249799,Teavana - Annapolis Mall,Company Owned,ANNAPOLIS,MD,US,GMT-05:00 America/New_York,-76.55,38.99
Starbucks,708-1115,Annapolis Harbour,Company Owned,Annapolis,MD,US,GMT-05:00 America/New_York,-76.54,38.98
Starbucks,14291-119664,Annapolis Mall - North,Company Owned,Annapolis,MD,US,GMT-05:00 America/New_York,-76.54,38.99
Starbucks,748-581,Dock Street (Annapolis),Company Owned,Annapolis,MD,US,GMT-05:00 America/New_York,-76.49,38.98
Starbucks,70336-142244,Safeway-Arnold #2764,Licensed,Arnold,MD,US,GMT-05:00 America/New_York,-76.5,39.03
Starbucks,20625-206744,Target Baltimore East T-2845,Licensed,Baltimore,MD,US,GMT-05:00 America/New_York,-76.57,39.28
Starbucks,72219-25328,Baltimore Convention Center-Lobby,Licensed,Baltimore,MD,US,GMT-05:00 America/New_York,-76.62,39.29
Starbucks,11685-105197,1209 N. Charles Street,Company Owned,Baltimore,MD,US,GMT-05:00 America/New_York,-76.62,39.3
Starbucks,27684-248006,BWI - Baggage Claim SW AB,Licensed,Baltimore,MD,US,GMT-05:00 America/New_York,-76.67,39.19
Starbucks,21409-178825,Embassy Suites Hotel-Baltimore,Licensed,Baltimore,MD,US,GMT-05:00 America/New_York,-76.61,39.29
Starbucks,16798-159608,100 E. Pratt Street,Company Owned,Baltimore,MD,US,GMT-05:00 America/New_York,-76.61,39.29
Starbucks,3569-145464,Loyola Universi-Andrew White Center,Licensed,Baltimore,MD,US,GMT-05:00 America/New_York,-76.62,39.35
Starbucks,746-590,Mount Washington Mill,Company Owned,Baltimore,MD,US,GMT-05:00 America/New_York,-76.65,39.37
Starbucks,731-974,6378 York Road,Company Owned,Baltimore,MD,US,GMT-05:00 America/New_York,-76.61,39.37
Starbucks,74124-17924,Safeway-Baltimore #1481,Licensed,Baltimore,MD,US,GMT-05:00 America/New_York,-76.58,39.28
Starbucks,7871-63960,Woodbrook,Company Owned,Baltimore,MD,US,GMT-05:00 America/New_York,-76.63,39.38
Starbucks,11515-104639,Charles Village,Company Owned,Baltimore,MD,US,GMT-05:00 America/New_York,-76.62,39.33
Starbucks,47113-256345,Harris Teeter Baltimore #376,Licensed,Baltimore,MD,US,GMT-05:00 America/New_York,-76.6,39.27
Starbucks,11129-103462,"Roland Park, MD",Company Owned,Baltimore,MD,US,GMT-05:00 America/New_York,-76.63,39.36
Starbucks,76404-95665,Target Middle River T-1970,Licensed,Baltimore,MD,US,GMT-05:00 America/New_York,-76.45,39.33
Starbucks,7870-81142,Avenue at White Marsh,Company Owned,Baltimore,MD,US,GMT-05:00 America/New_York,-76.46,39.37
Starbucks,27683-248007,BWI - Concourse D,Licensed,Baltimore,MD,US,GMT-05:00 America/New_York,-76.67,39.19
Starbucks,29772-255206,10 Light St,Company Owned,Baltimore,MD,US,GMT-05:00 America/New_York,-76.61,39.29
Starbucks,7908-81173,Gallery at Harborplace Mall,Company Owned,Baltimore,MD,US,GMT-05:00 America/New_York,-76.61,39.29
Starbucks,740-975,Woodholme,Company Owned,Baltimore,MD,US,GMT-05:00 America/New_York,-76.74,39.39
Starbucks,11686-104683,Greenspring,Company Owned,Baltimore,MD,US,GMT-05:00 America/New_York,-76.69,39.39
Starbucks,22470-215324,Harris Teeter Baltimore #392,Licensed,Baltimore,MD,US,GMT-05:00 America/New_York,-76.56,39.28
Starbucks,7556-7519,White Marsh Mall,Company Owned,Baltimore,MD,US,GMT-05:00 America/New_York,-76.47,39.38
Starbucks,9987-83720,Centerpointe,Company Owned,Baltimore,MD,US,GMT-05:00 America/New_York,-76.62,39.29
Starbucks,16345-160144,Southside Marketplace.,Company Owned,Baltimore,MD,US,GMT-05:00 America/New_York,-76.6,39.27
Starbucks,9496-93653,Canton,Company Owned,Baltimore,MD,US,GMT-05:00 America/New_York,-76.58,39.28
Starbucks,79723-104112,Safeway - Baltimore #1482,Licensed,Baltimore,MD,US,GMT-05:00 America/New_York,-76.62,39.32
Starbucks,11051-238088,Harbor East - President Street,Company Owned,Baltimore,MD,US,GMT-05:00 America/New_York,-76.6,39.28
Starbucks,75854-101335,BWI Pre Security Retail,Licensed,Baltimore,MD,US,GMT-05:00 America/New_York,-76.67,39.18
Starbucks,27873-248975,The Rotunda,Company Owned,Baltimore,MD,US,GMT-05:00 America/New_York,-76.63,39.34
Starbucks,76919-128684,Target Baltimore West T-2393,Licensed,Baltimore,MD,US,GMT-05:00 America/New_York,-76.66,39.32
Starbucks,75853-100355,BWI Baltimore Int'l Airport Con B,Licensed,Baltimore,MD,US,GMT-05:00 America/New_York,-76.67,39.18
Starbucks,3502-136630,UMBC - University Center,Licensed,Baltimore,MD,US,GMT-05:00 America/New_York,-76.71,39.26
Starbucks,2769-75140,Amyclae,Company Owned,Bel Air,MD,US,GMT-05:00 America/New_York,-76.32,39.55
Starbucks,22914-225805,Route 1 Bel Air Plaza,Company Owned,Bel Air,MD,US,GMT-05:00 America/New_York,-76.35,39.53
Starbucks,76350-88985,Target BWI Bel Air T-1002,Licensed,Bel Air,MD,US,GMT-05:00 America/New_York,-76.35,39.53
Starbucks,7249-701,Bel Air Marketplace,Company Owned,Bel Air,MD,US,GMT-05:00 America/New_York,-76.35,39.52
Starbucks,29454-253890,Beltsville Route 1,Company Owned,Beltsville,MD,US,GMT-05:00 America/New_York,-76.91,39.03
Starbucks,7516-5142,7700 Norfolk Ave,Company Owned,Bethesda,MD,US,GMT-05:00 America/New_York,-77.1,38.99
Starbucks,7817-76182,East-West Hwy.,Company Owned,Bethesda,MD,US,GMT-05:00 America/New_York,-77.09,38.98
Starbucks,19586-194447,Westfield Montgomery Mall-Upper Lvl,Company Owned,Bethesda,MD,US,GMT-05:00 America/New_York,-77.15,39.02
Starbucks,703-1111,Bethesda,Company Owned,Bethesda,MD,US,GMT-05:00 America/New_York,-77.11,38.96
Starbucks,4175-99565,Safeway - Bethesda #2848,Licensed,Bethesda,MD,US,GMT-05:00 America/New_York,-77.1,38.98
Starbucks,7615-25448,Sumner Place,Company Owned,Bethesda,MD,US,GMT-05:00 America/New_York,-77.12,38.95
Starbucks,747-578,Wildwood Center,Company Owned,Bethesda,MD,US,GMT-05:00 America/New_York,-77.12,39.02
Starbucks,743-576,7140 Wisconsin,Company Owned,Bethesda,MD,US,GMT-05:00 America/New_York,-77.09,38.98
Starbucks,47764-259344,Harris Teeter Bethesda # 404,Licensed,Bethesda,MD,US,GMT-05:00 America/New_York,-77.1,39
Starbucks,74274-67203,Safeway-Bowie #1804,Licensed,Bowie,MD,US,GMT-05:00 America/New_York,-76.74,38.95
Starbucks,7312-958,Bowie,Company Owned,Bowie,MD,US,GMT-05:00 America/New_York,-76.73,38.98
Starbucks,76591-90964,Target Lanham T-2007,Licensed,Bowie,MD,US,GMT-05:00 America/New_York,-76.82,38.95
Starbucks,76379-97062,Target Bowie T-1004,Licensed,Bowie,MD,US,GMT-05:00 America/New_York,-76.72,38.95
Teavana,28391-250147,Teavana - Bowie Town Center,Company Owned,Bowie,MD,US,GMT-05:00 America/New_York,-76.73,38.94
Starbucks,79696-97712,Safeway-Bowie #2713,Licensed,Bowie,MD,US,GMT-05:00 America/New_York,-76.79,38.97
Starbucks,47890-259871,Harris Teeter Bowie 324,Licensed,BOWIE,MD,US,GMT-05:00 America/New_York,-76.74,38.98
Starbucks,7666-13729,Bowie Town Center,Company Owned,Bowie,MD,US,GMT-05:00 America/New_York,-76.73,38.94
Starbucks,76956-136669,Target Brandywine T-2394,Licensed,Brandywine,MD,US,GMT-05:00 America/New_York,-76.88,38.67
Starbucks,3511-144544,Safeway-Brandywine #2853,Licensed,Brandywine,MD,US,GMT-05:00 America/New_York,-76.88,38.67
Starbucks,7437-3071,Burtonsville DC,Company Owned,Burtonsville,MD,US,GMT-05:00 America/New_York,-76.93,39.11
Starbucks,7778-52680,Lexington Park,Company Owned,California,MD,US,GMT-05:00 America/New_York,-76.52,38.3
Starbucks,74232-53620,Safeway-Carney #1880,Licensed,Carney,MD,US,GMT-05:00 America/New_York,-76.54,39.4
Starbucks,13762-106968,856 Rolling Road,Company Owned,Catonsville,MD,US,GMT-05:00 America/New_York,-76.75,39.28
Starbucks,74699-82311,Safeway-Chester #1939,Licensed,Chester,MD,US,GMT-05:00 America/New_York,-76.27,38.97
Starbucks,7764-61020,Friendship Heights,Company Owned,Chevy Chase,MD,US,GMT-05:00 America/New_York,-77.09,38.96
Starbucks,7231-580,North Chevy Chase,Company Owned,Chevy Chase,MD,US,GMT-05:00 America/New_York,-77.08,39
Starbucks,26094-223265,Clarksburg Premium Outlets,Company Owned,Clarksburg,MD,US,GMT-05:00 America/New_York,-77.29,39.22
Starbucks,21287-208886,Harris Teeter @ Clarksburg #409,Licensed,Clarksburg,MD,US,GMT-05:00 America/New_York,-77.27,39.24
Starbucks,79367-75701,Giant-Clarksville #348,Licensed,Clarksville,MD,US,GMT-05:00 America/New_York,-76.94,39.21
Starbucks,10601-63680,"Clinton, MD",Company Owned,Clinton,MD,US,GMT-05:00 America/New_York,-76.89,38.77
Starbucks,13807-108604,Yorkridge Center North,Company Owned,Cockeysville,MD,US,GMT-05:00 America/New_York,-76.64,39.48
Starbucks,21176-209725,Target Cockeysville T-1265,Licensed,Cockeysville,MD,US,GMT-05:00 America/New_York,-76.63,39.46
Starbucks,7517-8689,College Park,Company Owned,College Park,MD,US,GMT-05:00 America/New_York,-76.93,39.02
Starbucks,9524-96169,University of Maryland,Company Owned,College Park,MD,US,GMT-05:00 America/New_York,-76.94,38.98
Starbucks,75357-100039,Howard County Community College,Licensed,Columbia,MD,US,GMT-05:00 America/New_York,-76.88,39.22
Starbucks,7643-16555,Columbia Mall,Company Owned,Columbia,MD,US,GMT-05:00 America/New_York,-76.86,39.22
Starbucks,10641-95777,Snowden River,Company Owned,Columbia,MD,US,GMT-05:00 America/New_York,-76.84,39.18
Starbucks,76256-95151,Target Columbia T-1044,Licensed,Columbia,MD,US,GMT-05:00 America/New_York,-76.81,39.2
Starbucks,74191-17926,Safeway-Columbia #1553,Licensed,Columbia,MD,US,GMT-05:00 America/New_York,-76.89,39.22
Starbucks,73917-105491,Harris Teeter - Columbia #322,Licensed,Columbia,MD,US,GMT-05:00 America/New_York,-76.86,39.17
Starbucks,7648-163625,6365 Dobbin Road,Company Owned,Columbia,MD,US,GMT-05:00 America/New_York,-76.82,39.2
Starbucks,3975-146704,Safeway-Damascus #2794,Licensed,Damascus,MD,US,GMT-05:00 America/New_York,-77.2,39.29
Starbucks,79350-98317,Harris Teeter - Darnestown #325,Licensed,Darnestown,MD,US,GMT-05:00 America/New_York,-77.29,39.1
Starbucks,8764-79205,Dunkirk,Company Owned,Dunkirk,MD,US,GMT-05:00 America/New_York,-76.66,38.72
Starbucks,74104-18076,Safeway-Dunkirk #1129,Licensed,Dunkirk,MD,US,GMT-05:00 America/New_York,-76.66,38.72
Starbucks,79425-98315,Giant Landover-Easton #323,Licensed,Easton,MD,US,GMT-05:00 America/New_York,-76.06,38.77
Starbucks,29840-255325,Harris Teeter Easton # 380,Licensed,Easton,MD,US,GMT-05:00 America/New_York,-76.09,38.78
Starbucks,76884-110744,Target Easton T-2310,Licensed,Easton,MD,US,GMT-05:00 America/New_York,-76.09,38.78
Starbucks,74860-98226,Safeway-Edgewater #2608,Licensed,Edgewater,MD,US,GMT-05:00 America/New_York,-76.56,38.94
Starbucks,8714-79183,3059 Solomons Island Road,Company Owned,Edgewater,MD,US,GMT-05:00 America/New_York,-76.56,38.94
Starbucks,24843-237494,Giant - Eldersburg #6307,Licensed,Eldersburg,MD,US,GMT-05:00 America/New_York,-76.95,39.41
Starbucks,74387-119304,Safeway - Eldersburg #1678,Licensed,Eldersburg,MD,US,GMT-05:00 America/New_York,-76.95,39.41
Starbucks,16053-162785,Eldersburg,Company Owned,Eldersburg,MD,US,GMT-05:00 America/New_York,-76.94,39.4
Starbucks,79358-98288,Giant Landover-Elkridge #344,Licensed,Elkridge,MD,US,GMT-05:00 America/New_York,-76.78,39.21
Starbucks,76127-90960,Target Ellicott City T-1042,Licensed,Ellicott City,MD,US,GMT-05:00 America/New_York,-76.81,39.25
Starbucks,13809-238093,The Shoppes at Shipley's Grant,Company Owned,Ellicott City,MD,US,GMT-05:00 America/New_York,-76.8,39.21
Starbucks,74136-17919,Safeway-Ellicott City #1459,Licensed,Ellicott City,MD,US,GMT-05:00 America/New_York,-76.82,39.25
Starbucks,74137-17916,Safeway-Ellicott City #1281,Licensed,Ellicott City,MD,US,GMT-05:00 America/New_York,-76.86,39.28
Starbucks,7714-17295,Route 40 - Ellicott City,Company Owned,Ellicott City,MD,US,GMT-05:00 America/New_York,-76.83,39.28
Starbucks,7372-1385,PennMar,Company Owned,Forestville,MD,US,GMT-05:00 America/New_York,-76.88,38.84
Starbucks,76280-90371,Target District Heigts T-1897,Licensed,Forestville,MD,US,GMT-05:00 America/New_York,-76.89,38.85
Starbucks,22988-217245,Fort Meade - Exchange Shopping Mall,Licensed,Fort Meade,MD,US,GMT-05:00 America/New_York,-76.74,39.11
Starbucks,74358-82343,Safeway-Fort Washington #1882,Licensed,Fort Washington,MD,US,GMT-05:00 America/New_York,-77,38.72
Starbucks,73721-107953,Stop & Shop-Urbana #349,Licensed,Frederick,MD,US,GMT-05:00 America/New_York,-77.34,39.33
Starbucks,7744-54120,Westview,Company Owned,Frederick,MD,US,GMT-05:00 America/New_York,-77.41,39.38
Starbucks,7834-60479,Hood College,Company Owned,Frederick,MD,US,GMT-05:00 America/New_York,-77.42,39.43
Starbucks,7618-32060,Frederick,Company Owned,Frederick,MD,US,GMT-05:00 America/New_York,-77.44,39.42
Starbucks,13690-107820,104 Market Street,Company Owned,Frederick,MD,US,GMT-05:00 America/New_York,-77.41,39.42
Starbucks,8836-79204,Monocacy,Company Owned,Frederick,MD,US,GMT-05:00 America/New_York,-77.38,39.45
Starbucks,24826-235225,Frostburg State Univeristy - Lane U,Licensed,Frostburg,MD,US,GMT-05:00 America/New_York,-78.93,39.65
Starbucks,15772-155730,Target Gaithersburg T-1193,Licensed,Gaithersburg,MD,US,GMT-05:00 America/New_York,-77.2,39.12
Starbucks,7402-1558,Muddy Branch,Company Owned,Gaithersburg,MD,US,GMT-05:00 America/New_York,-77.22,39.11
Starbucks,732-976,Potomac Valley,Company Owned,Gaithersburg,MD,US,GMT-05:00 America/New_York,-77.25,39.12
Starbucks,7401-1574,First Field Shopping Center,Company Owned,Gaithersburg,MD,US,GMT-05:00 America/New_York,-77.22,39.14
Starbucks,8743-82120,Kentlands,Company Owned,Gaithersburg,MD,US,GMT-05:00 America/New_York,-77.24,39.12
Starbucks,7598-5141,Lakeforest Mall,Company Owned,Gaithersburg,MD,US,GMT-05:00 America/New_York,-77.2,39.15
Starbucks,74244-66840,Safeway-Gaithersburg #1620,Licensed,Gaithersburg,MD,US,GMT-05:00 America/New_York,-77.18,39.19
Starbucks,19878-113788,Downtown Crown,Company Owned,Gaithersburg,MD,US,GMT-05:00 America/New_York,-77.21,39.12
Starbucks,7480-8691,Flower Hill,Company Owned,Gaithersburg,MD,US,GMT-05:00 America/New_York,-77.17,39.16
Starbucks,9796-93581,Washingtonian Waterfront,Company Owned,Gaithersburg,MD,US,GMT-05:00 America/New_York,-77.2,39.12
Starbucks,74154-28307,Safeway-Gambrills #1596,Licensed,Gambrills,MD,US,GMT-05:00 America/New_York,-76.68,39.04
Starbucks,17244-162784,"Waugh Chapel Town Centre, Rte. 3",Company Owned,Gambrills,MD,US,GMT-05:00 America/New_York,-76.68,39.03
Starbucks,16892-169164,Target Gambrills T-2631,Licensed,Gambrills,MD,US,GMT-05:00 America/New_York,-76.68,39.04
Starbucks,7607-19960,Germantown Town Center,Company Owned,Germantown,MD,US,GMT-05:00 America/New_York,-77.27,39.18
Starbucks,10964-81202,Kingsview Shopping,Company Owned,Germantown,MD,US,GMT-05:00 America/New_York,-77.28,39.16
Starbucks,76257-95152,Target Germantown T-1046,Licensed,Germantown,MD,US,GMT-05:00 America/New_York,-77.25,39.2
Starbucks,74116-25288,Safeway-Germantown #1579,Licensed,Germantown,MD,US,GMT-05:00 America/New_York,-77.27,39.18
Starbucks,7634-32219,Milestone,Company Owned,Germantown,MD,US,GMT-05:00 America/New_York,-77.25,39.2
Starbucks,7330-1224,Glen Burnie Center,Company Owned,Glen Burnie,MD,US,GMT-05:00 America/New_York,-76.6,39.14
Starbucks,10780-102728,Governor Plaza,Company Owned,Glen Burnie,MD,US,GMT-05:00 America/New_York,-76.61,39.2
Starbucks,76278-90961,Target Glen Burnie North T-1938,Licensed,Glen Burnie,MD,US,GMT-05:00 America/New_York,-76.61,39.19
Starbucks,76644-97429,Target Glen Burnie T-1003,Licensed,Glen Burnie,MD,US,GMT-05:00 America/New_York,-76.63,39.13
Starbucks,15490-155732,Target Greenbelt T-1295,Licensed,Greenbelt,MD,US,GMT-05:00 America/New_York,-76.91,39
Starbucks,7365-1289,Greenway Shopping Center,Company Owned,Greenbelt,MD,US,GMT-05:00 America/New_York,-76.88,38.99
Starbucks,74148-18056,Safeway-Greenbelt #107,Licensed,Greenbelt,MD,US,GMT-05:00 America/New_York,-76.88,38.99
Starbucks,13293-106797,Hagerstown Plaza,Company Owned,Hagerstown,MD,US,GMT-05:00 America/New_York,-77.75,39.66
Starbucks,28027-249207,Martin's Hagerstown # 6444,Licensed,Hagerstown,MD,US,GMT-05:00 America/New_York,-77.72,39.68
Starbucks,25331-237509,Target Hagerstown T-1257,Licensed,Hagerstown,MD,US,GMT-05:00 America/New_York,-77.77,39.62
Starbucks,22913-225806,Hagerstown Valley Mall,Company Owned,Hagerstown,MD,US,GMT-05:00 America/New_York,-77.77,39.63
Starbucks,14167-110225,Arundel Preserve,Company Owned,Hanover,MD,US,GMT-05:00 America/New_York,-76.74,39.15
Starbucks,74447-95256,Safeway-Hanover #1926,Licensed,Hanover,MD,US,GMT-05:00 America/New_York,-76.74,39.13
Starbucks,8713-93067,Arundel Village,Company Owned,Hanover,MD,US,GMT-05:00 America/New_York,-76.72,39.15
Starbucks,7600-23788,Arundel Mills,Company Owned,Hanover,MD,US,GMT-05:00 America/New_York,-76.72,39.16
Starbucks,24475-238084,Ridgeview Shopping Center,Company Owned,Hanover,MD,US,GMT-05:00 America/New_York,-76.74,39.13
Teavana,28425-250166,Teavana - Arundel Mills Mall,Company Owned,Hanover,MD,US,GMT-05:00 America/New_York,-76.73,39.16
Starbucks,76279-91021,Target Hyattsville T-1890,Licensed,Hyattsville,MD,US,GMT-05:00 America/New_York,-76.98,38.97
Starbucks,28718-250644,Safeway - Hyattsville #3274,Licensed,Hyattsville,MD,US,GMT-05:00 America/New_York,-76.95,38.97
Starbucks,7527-12395,Shoppes at Metro,Company Owned,Hyattsville,MD,US,GMT-05:00 America/New_York,-76.95,38.97
Starbucks,11964-105670,Columbia East,Company Owned,Jessup,MD,US,GMT-05:00 America/New_York,-76.79,39.17
Starbucks,28721-241044,JB Andrews- Malcolm Grow,Licensed,Joint Base Andrews,MD,US,GMT-05:00 America/New_York,-76.89,38.81
Starbucks,79722-121146,Safeway-Kensington #2753,Licensed,Kensington,MD,US,GMT-05:00 America/New_York,-77.08,39.03
Starbucks,19853-202204,"Kensington, MD",Company Owned,Kensington,MD,US,GMT-05:00 America/New_York,-77.07,39.03
Starbucks,76785-96782,Target La Plata T-2133,Licensed,La Plata,MD,US,GMT-05:00 America/New_York,-76.98,38.54
Starbucks,13622-107114,La Plata Shopping Center,Company Owned,La Plata,MD,US,GMT-05:00 America/New_York,-76.98,38.53
Starbucks,74470-96209,Safeway-La Plata #1938,Licensed,La Plata,MD,US,GMT-05:00 America/New_York,-76.98,38.54
Starbucks,11688-95628,Vista Gardens,Company Owned,Lanham,MD,US,GMT-05:00 America/New_York,-76.82,38.96
Starbucks,7816-76523,Largo Plaza,Company Owned,Largo,MD,US,GMT-05:00 America/New_York,-76.82,38.9
Starbucks,76427-95672,Target Largo T-1006,Licensed,Largo,MD,US,GMT-05:00 America/New_York,-76.83,38.9
Starbucks,24362-230631,Harris Teeter - Laurel #408,Licensed,Laurel,MD,US,GMT-05:00 America/New_York,-76.86,39.09
Starbucks,7257-662,Laurel,Company Owned,Laurel,MD,US,GMT-05:00 America/New_York,-76.85,39.1
Starbucks,76543-95664,Target Laurel T-1007,Licensed,Laurel,MD,US,GMT-05:00 America/New_York,-76.79,39.09
Starbucks,9836-93652,The Centre at Laurel,Company Owned,Laurel,MD,US,GMT-05:00 America/New_York,-76.87,39.08
Starbucks,14168-113346,1700 W Nursery Rd.,Company Owned,Linthicum Heights,MD,US,GMT-05:00 America/New_York,-76.68,39.2
Starbucks,11631-79201,Lusby Commons,Company Owned,Lusby,MD,US,GMT-05:00 America/New_York,-76.44,38.37
Starbucks,79709-126864,Safeway - Middletown #1559,Licensed,Middletown,MD,US,GMT-05:00 America/New_York,-77.53,39.44
